propertyCode,price,propertyType,size,rooms,bathrooms,latitude,longitude,description,status,priceByArea,topPlus,parking,poblacion / distrito,precio_area / distrito,codigo_distrito,codigo_tipo,piscina
103183941,210000.0,chalet,200.0,3,2,37.4064801,-5.8190859,"Gran oportunidad de chalet en Torrepalma en parcela de 1350 m2, a 20 minutos de Sevilla capital. Cuenta con una sola planta distribuida en gran salón comedor al acceder desde uno de los dos porches, ambos techados, tres amplias habitaciones en las que dos de ellas tienen armarios empotrados, la habitación de matrimonio tiene un baño con placa de ducha bastante amplio totalmente reformado y con salida al exterior. El otro baño se encuentra en el pasillo, con bañera y de origen, aunque muy bien conservado, al igual que toda la vivienda. Cocina amueblada con electrodomésticos y salida a porche trasero con vistas a la piscina, escalera y suelos hechos de este verano pasado. Cuenta con cuatro aires acondicionados, chimenea en salón, rejas en todas las ventanas, agua de red. Cuenta con cuarto para la depuradora, pequeño trastero en el lateral de la casa y una zona de árboles frutales y zona para animales. Tiene Escrituras.",good,1050.0,False,1,Carmona / Carmona,1312.75,35,7,1
103202798,128000.0,flat,87.0,2,1,37.3839102,-6.0504111,"ref:  37760158 ¡No pierdas la oportunidad de adquirir este encantador piso en Castilleja de la Cuesta! Con una ubicación privilegiada cerca del colegio Las Irlandesas, Ikea y el centro comercial Aire Sur, este inmueble de 2 dormitorios y 1 baño es perfecto para parejas o familias pequeñas. La cocina amplia y equipada te permitirá disfrutar de deliciosas comidas en familia, mientras que el lavadero te brindará mayor comodidad en tus tareas diarias. El salón con terraza te invita a relajarte y disfrutar del aire fresco. Además, cuenta con garaje para tu vehículo. No te preocupes por el ascensor, ya que se encuentra en la planta 2. ¡No dejes escapar esta oportunidad de hacer de este piso tu nuevo hogar! Por mandato expreso del propietario, comercializamos este inmueble en exclusiva, lo que le garantiza el acceso a toda la información, a un servicio de calidad, un trato fácil, sencillo y sin interferencias de terceros. Por este motivo, se ruega no molestar al propietario, a los ocupantes de la propiedad o a los vecinos. Muchas gracias por su comprensión.",good,1471.0,False,1,Castilleja de la Cuesta / Castilleja de la Cuesta,1155.0,27,2,0
103202791,79000.0,flat,132.0,3,1,37.2866199,-6.0621202,"Se vende vivienda en Coria del Río, Sevilla. Vivienda en primera planta con castillete. El inmueble se distribuye en escaleras de acceso, entrada, vestibulo, salón-comedor, tres dormitorios y baño. Si desea ampliar información: Carlos Buzón / /  0% comisión a compradores para este activo. Ikesa informa que no cobra comisión de ningún tipo por inmuebles procedente de Entidades Financiera y Fondos de Inversión, así como producto de Obra Nueva. El precio no tiene incluido aquellos gastos que por Ley le pudiera corresponder a la parte adquiriente tales como IVA, Notaria, Registro. Ikesa es agencia homologada de diferentes Entidades Financieras, disponemos de la mayor oferta de la provincia, visite nuestra web: ikesainmobiliaria. es.",good,598.0,False,0,Coria del Río / Coria del Río,1081.5,28,2,0
103202280,89900.0,flat,72.0,3,1,37.4086546,-5.9770693,"¡NO TE LO PIENSES! Se vende esta fantástica primera planta, sin ascensor, en BDA. BEGOÑA- LA MACARENA. La vivienda cuenta con 72 m2 construidos distribuidos en: - Hall de entrada - Cocina amueblada y equipada con lavadero incluido - Amplio salón comedor con terraza - 1 baño completo exterior con placa de ducha - 3 luminosas habitaciones (antes cuatro habitaciones) Características de la vivienda: - Puerta de entrada blindada - Puertas de paso de madera  - Ventanas de aluminio en su color  - Suelo de gres - 1 aire acondicionado de pared  - Termo gas butano - Comunidad 20€ (Agua no incluida) ¡La vivienda cuenta con una excelente comunidad de propietarios! Se encuentra junto a la RONDA DE PIO XII, si nos perdemos por su entorno encontrarás zonas ajardinadas, parques infantiles, centros educativos, gimnasios, numerosos bares, autobuses urbanos (línea 1, 2, 11, 12, 13, 16 ) bancos, supermercados (Mercadona, Carrefour), el Aeropuerto de San Pablo se encuentra a 10 minutos, el Hospital Universitario Virgen Macarena a 9 minutos, zona de fácil acceso de entrada y salida a SE-30, si quieres ir de compras por el centro, a tan solo 12 minutos puedes encontrarlo. ¡LLÁMENOS y VISITE LA VIVIENDA SIN NINGÚN TIPO DE COMPROMISO! Honorarios de agencia 4.000€ más I. V. A D. I. A a disposición del consumidor.",good,1249.0,False,0,Sevilla / Macarena,1721.5813953488373,57,2,0
103202499,186000.0,chalet,229.0,3,4,37.2829264,-5.9295779,"Casa en centro - dos hermanas, con 229 m² construidos, 3 dormitorios, 4 baños, reformado, cocina amueblada, patio, más de 30 años, aire acondicionado frío/calor. ¡estupenda casa en el centro de dos hermanas ideal para inversores! en una casa de doble planta con 229 metros dividida en tres apartamentos independientes. El bajo de 95 metros aproximadamente que consta de un dormitorio con posibilidad de hacer alguno mas, cocina office con salón diáfano, pequeño patio de unos 5 metros aprox, dormitorio con vestidor y cuarto de baño completo con placa ducha. Segundo apartamento en 1º planta tipo loft consta de 45 metros aproximadamente, salón comedor con cocina office, dormitorio con aire acondicionado, terraza y cuarto de baño completo con placa ducha. Y por ultimo un dúplex de 65 metros aprox, que consta de dos cuartos de baños completos con placa ducha, cocina amueblada, salón comedor con aire acondicionado, dormitorio con aire acondicionado y terraza de unos 70 metros aprox. Toda la vivienda con placas solares. No dude en venir a verlo sin ningún tipo compromiso. Asesoramiento financiero totalmente gratuito.",good,812.0,False,0,Dos Hermanas / El Arenal - La Pólvora,1427.888888888889,25,7,0
103202263,48000.0,flat,53.0,2,1,37.3829443,-5.9573353,"""IDEALKASA VENDE, Piso en calle Virgen de la Candelaria, barriada de Las Candelarias, muy próximo a Avd. Federico Mayo Gayarre. Planta segunda, compuesto por 53m2 distribuidos en dos dormitorios (El dormitorio principal dispone de aire acondicionado), cocina, salón-comedor con aire acondicionado y baño. Totalmente exterior, muy soleado. Zonas comunes muy cuidadas. Orientación este. Buena conexión con SE-30 y A-92; a menos de 5 minutos del metro 1º de Mayo. Dispone de paradas de bus cercanas, líneas 05, 52 y 24. Diversos comercios cercanos, zonas verdes y parques infantiles. HACEMOS DE SU PISO ALGO EXCLUSIVO''.",good,906.0,False,0,Sevilla / Cerro Amate,1311.310924369748,38,2,0
103202163,95000.0,flat,77.0,3,2,37.3717195,-5.9543008,"¡No pierdas la oportunidad de adquirir este magnífico piso en venta! Con tres dormitorios, baño y aseo, esta propiedad es perfecta para una familia o para aquellos que buscan un espacio amplio y cómodo. Además, cuenta con una terraza donde podrás disfrutar de las vistas y relajarte al aire libre.  La cocina lavadero te brindará la comodidad que necesitas para realizar tus tareas diarias. Este piso se encuentra en la planta 2, por lo que no tendrás que preocuparte por el ruido de la calle. A pesar de no contar con ascensor, ¡estamos seguros de que el esfuerzo valdrá la pena!  La ubicación es ideal, ya que se encuentra cerca de dos estaciones de metro, lo que te permitirá moverte con facilidad por la ciudad. Además, contarás con todos los servicios en la puerta de tu casa, como supermercados, autobuses, farmacias, restaurantes y un polideportivo.  Este piso es muy luminoso, lo que le dará una sensación de amplitud y calidez. Es una inversión ideal para aquellos que buscan un lugar cómodo y accesible, ¡no te lo pierdas! Te recomendamos verlo en persona para que puedas apreciar todas sus características. ¡Contáctanos para más información!",good,1234.0,False,0,Sevilla / Cerro Amate,1311.310924369748,38,2,0
103202108,50000.0,flat,90.0,3,1,37.3629776,-5.968203,"Piso en el polígono sur, zona los marrones. La vivienda es una tercera planta sin ascensor de 90 m2 distribuidos en 3 habitaciones amplias, dos individuales (una con armario empotrado) y una de matrimonio con A/A, salón comedor con A/A y acceso a terraza, cocina amueblada con lavadero y un cuarto de baño completo con plato de ducha. Se encuentra en perfecto estado y lista para entrar a vivir. Ubicado en buena zona, próximo a centro cívico esqueleto, combinación con autobuses 31 y 32. ¡VISITELO!",good,556.0,False,0,Sevilla / Cerro Amate,1311.310924369748,38,2,0
103201988,89840.0,flat,85.0,3,1,37.3510834,-5.8416354,"PISO CON ASCENSOR EN ZONA INSTITUTO! Vivienda situada en una de las zonas más demandadas de Alcalá de Guadaíra, con acceso a diferentes servicios como restauración, autobuses de conexión interurbana, colegios, supermercados y tiendas. Esta vivienda consta de unos 85mt aproximadamente, cocina amueblada con electrodomésticos, amplio salón comedor muy luminoso con amplio balcón, tres habitaciones y baño completo, Además cuenta con ASCENSOR. ¿Lo vas a dejar escapar? Rakasa cuenta con servicio interno de financiación que, con sus años de experiencia, tratarán de poner todos sus esfuerzos en volver tus sueños realidad. No dejes pasar esta oportunidad y ven a conocernos, nos encontramos en Calle Gutierrez de Alba, 5 Local en Alcalá de Guadaíra ¡Te esperamos!",good,1057.0,False,0,Alcalá de Guadaira / La Paz - Montecarmelo,1356.1739130434783,39,2,0
103201979,150000.0,flat,60.0,2,1,37.4043336,-5.9216398,"Oportunidad! Fantástico piso en venta de VPO en la Avenida Emilio Lemos. Vivienda de 60 metros útiles, dos dormitorios, un baño, cocina y terraza. Tiene plaza de garaje y trastero. Se encuentra situado en una zona fantástica de Sevilla Este, frente a la Comisaria de Policía y junto a la Avenida de las Ciencias, con múltiples comercios y servicios como bancos, parques infantiles, colegios, lineas de autobuses, centros médicos.. . No dude en contactar con nosotros, sin ningún tipo de compromiso. Visite nuestra web para conocer todos nuestros inmuebles disponibles.",renew,2500.0,False,1,Sevilla / Sevilla este,1972.657894736842,55,2,0
103201865,124990.0,flat,125.0,4,2,37.3689551,-5.9501357,"PISO EN VENTA. - Se vende piso muy amplio y luminoso en La Carretera de Su Eminencia. Totalmente exterior, tiene una superficie de 125 metros cuadrados distribuidos en recibidor, salón independiente, terraza, cocina, lavadero, cuatro habitaciones y dos baños completos, uno de ellos en la habitación principal. Suelos de mármol, cuatro armarios empotrados, aire acondicionado y cocina amueblada. Además, una plaza de aparcamiento bajo rasante. Muy cercano a parada de metro y a paradas de autobús, Con todo tipo de comercios en las inmediaciones y muy buen acceso a la SE30. Visítelo sin compromiso y recuerde, con AGENCIA INMOBILIARIA GALLO ¡COMPRE SIN PAGAR COMISIONES! Si necesita financiación consúltenos.",good,1000.0,False,1,Sevilla / Cerro Amate,1311.310924369748,38,2,0
103201515,425900.0,flat,198.0,6,2,37.3373537,-5.9712337,"MAGNIFICA OPORTUNIDAD! ESTUPENDO PISO PARA ADAPTARLO A TUS NECESIDADES. TIENES LA OPCIÓN SI TE INTERESA DE DIVIDIRLO EN DOS VIVIENDAS O BIEN PARA TENER SU OFICINA Y VIVIENDA JUNTAS. BIEN UBICADO Y EN EDIFICIO REPRESENTATIVO. Es un piso con muchas posibilidades. Tiene dos puertas de entrada. La vivienda tiene aproximadamente sobre 198 metros cuadrados distribuidos en cocina, salón, 6 dormitorios, 2 baños, aire acondicionado, armarios empotrados. Acceso a la vivienda adaptado a personas con discapacidad, ascensor, calefacción (individual), orientación oeste, portero auto. , soleado, trastero, exterior. No lo dude y si quiere adaptarlo a sus necesidades, es el momento. Estamos en los Remedios en la calle Monte Carmelo 3, puede llamarnos o visitarnos y organizamos una visita sin compromiso.",good,2151.0,False,0,Sevilla / Bellavista - Jardines de Hércules,1524.5,56,2,0
99125110,110000.0,flat,58.0,1,1,37.3719503,-6.0718344,""" LISTO PARA ENTRAR"" Precioso, cómodo, en perfectísimo estado, excelente ubicación, plaza de garaje, son solo algunas de las tantas cualidades que reúne esta piso en venta en Bormujos. Gracias a su magnífica ubicación (en una de las mejores zonas de Bormujos), no estarás a más de 3 minutos de la S30 y S40, por lo que no tardaras más de 10 minutos al centro de Sevilla y tan solo 5 minutos a la parada de metro a la vez que podrás disfrutar de todos los servicios necesarios, así como gozar de plena tranquilidad, luminosidad y grandes parques. Este piso, muy luminoso, consta de recibidor, cocina amueblada con electrodomésticos, amplio cuarto de baño, una habitaciones con armario empotrado, aire centralizado frío-calor y por supuesto, su amplia y cómoda plaza de garaje, desde la que accederás directamente a tu vivienda sin subir ni un solo peldaño. Suelos de mármol, ventanas de doble acristalamiento, armarios empotrados, aire centralizado frio-calor, plaza de garaje, magnifica ubicación, etc, ¡ LO VAS A DEJAR ESCAPAR! Gastos de notaría, registro, impuestos y honorarios no incluidos. D. I. A. (documento informativo abreviado) a disposición del consumidor.",good,1897.0,False,1,Bormujos / Centro,1581.2727272727273,12,2,0
103201659,97990.0,flat,73.0,3,1,37.277507,-5.9305514,"¡MAGNÍFICO PISO EN DOS HERMANAS! Piso de 73m2 que consta de entrada, salón-comedor, cocina amueblada C/E, lavadero, 3 habitaciones, 1 baño completo y trastero. Cuenta con A/A, A/E, ¡SIN ASCENSOR! ¡MUY LUMINOSO!  Muy buena ubicación, a 7 min en coche del Centro Comercial Way Dos Hermanas y Sevilla Factory Dos Hermanas, a 10 min andando de Lidl, junto a todo tipo de comercios, centro de salud y colegios. Cuenta con varias líneas de autobús con buena combinación y con excelente conexión y acceso rápido a la Ctra. Sevilla-Cádiz ¡Solicite visita y/o asesoramiento financiero GRATIS Y SIN COMPROMISO! Para más información visite nuestra web ¡LLAMENOS Y NO SE QUEDE SIN SU CITA!",good,1342.0,False,0,Dos Hermanas / Centro - Doña Mercedes,1197.909090909091,30,2,0
103201304,169000.0,flat,100.0,3,2,37.3335872,-5.9302364,"¡N O V E D A D! Se vende este fantástico piso VPO situado en la calle módena (Avenida Europa). El piso cuenta con 3 dormitorios y 2 baños, los cuales están completamente reformados. La cocina está amueblada. Vivienda muy luminosa, que cuenta además con piscina y garaje subterráneo. Puertas y suelo nuevo, ventanas de climalit y mucho más. (LA VIVIENDA SE ENTREGARÍA TOTALMENTE AMUEBLADA, INCLUIDOS ELECTRODOMÉSTICOS) Se encuentra situado en una de las mejores zonas de MONTEQUINTO, ya que tiene la parada de metro a 10 minutos. Cercano a colegios, comercios, servicios etc. VEN A VISITARLO ¡ TE ENCANTARÁ! *Gastos de inmobiliaria y gestión no incluidos en el precio*.",good,1690.0,False,1,Montequinto / Zona Avenida de Europa,2075.909090909091,53,2,1
103192707,150000.0,flat,55.0,2,1,37.4036884,-5.9671918,"Piso nuevo a estrenar con calidades magníficas. Ubicado junto a la Avda. Alcalde Manuel del Valle y Ctra. Carmona, con conexión a salidas dirección Málaga, Huelva, aeropuerto, etc. Además, cuenta con varias líneas de autobuses cercanas.  Rodeado de comercios, colegios, farmacias, bancos y zona verde. Se entrega con cocina amueblada de la marca Smith con 25 años de garantía, toda la vivienda se encuentra aislamiento térmico y acústico con lana de roca, ventanas climalit con cámaras de gas Argón, el techo del baño también se ha realizado en fibras naturales para aislar la máquina de A/A y no emitir ningún ruido, dispone de termo de agua caliente, pre-instalación del A/A centralizado y suelos porcelánicos. Se trata de un bajo sin ascensor, con entrada independiente directamente desde la calle y con el agua incluida en la comunidad. Gastos de compraventa y honorarios no incluidos.",good,2727.0,False,0,Sevilla / Santa Justa - Miraflores - Cruz Roja,2343.964912280702,48,2,0
103201209,365000.0,flat,130.0,4,2,37.3898415,-6.0032739,"Este grandísimo piso en venta es perfecto para inversores o familias que busquen espacio y comodidad en las mejores zonas de la ciudad. Con 4 dormitorios y 2 baños, este piso ofrece gran luminosidad y tranquilidad, además de una agradable terraza-balcón a nivel de salón.  Además, el piso está ubicado en un entorno bonito y comercial, con una excelente conectividad gracias a varias líneas de autobús urbano. Podrás disfrutar de un agradable paseo por el centro monumental-histórico y visitar el famoso barrio de Triana a escasos minutos.  Este soberbio piso cuenta con trastero y lavadero, es una 3 planta (con dos ascensores)y tiene dos SPLIT de aire acondicionado. El precio de venta se verá incrementado en un 2% por gastos de gestión inmobiliaria  Los gastos de comunidad incluyen agua y los gastos de compra-venta serán según ley.  ¡No pierdas la oportunidad de vivir en este maravilloso piso en una de las mejores zonas de la ciudad!",good,2808.0,False,0,Sevilla / Centro,3612.091836734694,69,2,0
103201398,191200.0,flat,89.0,2,2,37.3173182,-5.9409038,"¡Obras iniciadas! Célere Kentia es un conjunto residencial único, con todas las funcionalidades necesarias para ti y tu familia, donde cada día puede ser mejor que el anterior. La promoción está formada por 96 viviendas actualmente solo disponibles de 3 dormitorios distribuidas en 2 Bloques con un total de 4 portales. Un lugar ideal donde desarrollar tu vida sin preocupaciones, con la combinación perfecta entre zonas comunes, lugar tranquilo y desarrollo urbano. En nuestras promociones revolucionamos las zonas comunes y nos diferenciamos por dotarlas de un gran protagonismo, creando espacios para el ocio y el deporte sin salir de casa, pensando en los más pequeños y en los adultos, para que puedan vivirlas de una forma única En Célere Kentia encontrarás: Zonas ajardinadas con piscina para que tanto adultos como niños puedan disfrutar de una lugar donde refrescarse los días de verano con familiares y amigos Sala Social-Gourmet con zona infantil, una zona diseñada y equipada para que compartas momentos especiales, con una decoración elegante pero sobre todo confortable, sin duda un lugar donde vivir encuentros sociales y familiares inolvidables Gimnasio totalmente equipado para que puedas entrenar sin salir de casa Parque infantil para que los más pequeños puedan disfrutar a un paso de casa. Nueva funcionalidad Célere Wish que, de la mano de un partner como Amazon, permitirá a los habitantes de las promoción controlar, a través de la voz, la reserva de las zonas comunes. Hemos cuidado hasta el último detalle para que sientas en esta promoción tu futuro hogar, con una cuidada selección de calidades y una arquitectura elegante. Solicita tu cita por videollamada.",newdevelopment,2148.0,False,1,Dos Hermanas / Entrenúcleos,1978.3103448275863,47,2,1
103201387,175100.0,flat,89.0,3,2,37.3173182,-5.9409038,"¡Obras iniciadas! Célere Kentia es un conjunto residencial único, con todas las funcionalidades necesarias para ti y tu familia, donde cada día puede ser mejor que el anterior. La promoción está formada por 96 viviendas actualmente solo disponibles de 3 dormitorios distribuidas en 2 Bloques con un total de 4 portales. Un lugar ideal donde desarrollar tu vida sin preocupaciones, con la combinación perfecta entre zonas comunes, lugar tranquilo y desarrollo urbano. En nuestras promociones revolucionamos las zonas comunes y nos diferenciamos por dotarlas de un gran protagonismo, creando espacios para el ocio y el deporte sin salir de casa, pensando en los más pequeños y en los adultos, para que puedan vivirlas de una forma única En Célere Kentia encontrarás: Zonas ajardinadas con piscina para que tanto adultos como niños puedan disfrutar de una lugar donde refrescarse los días de verano con familiares y amigos Sala Social-Gourmet con zona infantil, una zona diseñada y equipada para que compartas momentos especiales, con una decoración elegante pero sobre todo confortable, sin duda un lugar donde vivir encuentros sociales y familiares inolvidables Gimnasio totalmente equipado para que puedas entrenar sin salir de casa Parque infantil para que los más pequeños puedan disfrutar a un paso de casa. Nueva funcionalidad Célere Wish que, de la mano de un partner como Amazon, permitirá a los habitantes de las promoción controlar, a través de la voz, la reserva de las zonas comunes. Hemos cuidado hasta el último detalle para que sientas en esta promoción tu futuro hogar, con una cuidada selección de calidades y una arquitectura elegante. Solicita tu cita por videollamada.",newdevelopment,1967.0,False,1,Dos Hermanas / Entrenúcleos,1978.3103448275863,47,2,1
103123966,130000.0,chalet,110.0,3,2,37.3453649,-5.8321848,"¡ SE VENDE CASA EN ZONA PABLO VI! Se vende casa en zona de Pablo VI, bien situada. Distribuida en dos plantas, en planta baja nos encontramos con salón comedor, cocina amueblada con electrodomésticos, y un baño completo. En planta alta tenemos tres dormitorios, un baño completo, un pequeño patio que da acceso a una amplia azotea con lavadero. La vivienda tiene reformados la cocina y el baño de la planta alta desde hace un año, en planta alta el suelo es de tarima flotanten tambien puesta hace mas o menos un año. La vivienda esta a dos pasos de zona comercial, parada bus, colegios, cerca de futura parada metro. Consúltenos sin compromiso En cumplimiento del reglamento del decreto 218/2005, de 11 de Octubre, por el que se aprueba el Reglamento de información al consumidor en la compraventa y arrendamiento de viviendas en Andalucía, se pone en conocimiento de nuestros clientes que en el precio reflejado en el anuncio no están incluidos los gastos inherentes a la compraventa, tales como notaría, registro, ITP y otros.",good,1182.0,False,0,Alcalá de Guadaira / La Paz - Montecarmelo,1356.1739130434783,39,7,0
103201255,81000.0,flat,65.0,3,1,37.4075829,-5.9857242,"Ideal para inversores por su cercanía al Hospital Macarena y la universidad de Medicina. Piso de 65 m2 en cuarta planta SIN ASCENSOR, que consta de 3 dormitorios, 1 baño completo, salón comedor con la terraza integrada y cocina amueblada. Ideal para inversores por su cercanía al Hospital Macarena y la universidad de Medicina. Ubicado en la calle Playa de Chipiona, zona El Cerezo, rodeada de comercios, bares, paradas de autobuses, colegios.. . *El precio de venta del inmueble aquí expuesto no incluye ni impuestos ni gastos que grava la compraventa (ITP o IVA, gastos notariales o registrales) tampoco honorarios de agencia por intermediación inmobiliaria ni gestión hipotecaria (si procede)* Si desea saber el valor de su inmueble para vender también realizamos valoraciones GRATUITAS. Si desea comprar para invertir, nosotros también nos encargamos de acompañarlo desde el proceso de su compra hasta la búsqueda de inquilinos, seguro y gestión de su alquiler. Ponemos a su disposición un asesor inmobiliario y financiero para informarle sobre los gastos de compraventa y de financiación que no están incluidos en el precio de venta. Nos encargamos de todos los trámites necesarios para que pueda comprar su vivienda de la manera más cómoda posible. No pierda su oportunidad y solicite una visita sin compromiso. VENGA A LA CASA AGENCY Y ACERTARÁ.",good,1246.0,False,0,Sevilla / Macarena,1721.5813953488373,57,2,0
103201095,220000.0,flat,70.0,3,1,37.3805445,-6.0072429,"Piso en calle Maestro Jiménez, a minutos del Puente de Triana, 3 habitaciones con armarios empotrados, 1 baño. Aprovecha la oportunidad de vivir en el corazón de Sevilla. ¡Contáctanos para más detalles!.",good,3143.0,False,0,Sevilla / Triana,3131.7608695652175,66,2,0
103201029,69999.0,flat,57.0,3,1,37.3935543,-5.9670573,"Piso IDEAL INVERSORES de 57 m2 ubicado en el barrio B de San Pablo. La vivienda consta de tres dormitorios, baño completo, salón comedor y cocina independiente. Situado en cuarta planta exterior sin ascensor. Rodeado de todo tipo de comercios y servicios, bien comunicado con la ciudad por transporte urbano. Ponemos a su disposición un asesor inmobiliario y financiero para informarle sobre los gastos de compra-venta y de financiación ***El precio de venta del inmueble aquí expuesto no incluye ni impuestos ni gastos que grava la compraventa (ITP o IVA), gastos notariales o registrales, tampoco honorarios de agencia por intermediación inmobiliaria ni gestión hipotecaria (si procede)***.",good,1228.0,False,0,Sevilla / San Pablo,1465.7619047619048,61,2,0
103200959,300000.0,flat,92.0,2,1,37.399148,-5.9910617,"NO COBRAMOS COMISIÓN AL COMPRADOR    ESPECIALIZADOS EN COLABORACIÓN INTERNACIONAL Alegre piso reformado en el Centro Sevilla en la Alameda de Hércules. En moderno edificio, la vivienda de 92 m2 ofrece un amplio salón comedor, cocina, 2 dormitorios y 1 baño con posibilidad de 2. Zona de aparcamiento para bicicletas en bonito patio interior, azotea transitable y ascensor. Finca muy tranquila con muy pocos vecinos. A pocos minutos andando de los lugares de más interés de Sevilla; Alameda (1 min), Catedral (a 15 minutos), Plaza de la Encarnación (5 minutos). , justo enfrente de él se encuentra la Iglesia Parroquial de San Juan de la Palma (del siglo XIV, de estilo gótico mudéjar). Colegios, zonas de ocio y restauración y medios de transporte cercanos.  En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontraras 4.000 oportunidades más.",good,3261.0,False,0,Sevilla / Centro,3612.091836734694,69,2,0
103200714,325000.0,flat,91.0,3,2,37.3802476,-5.9690686,"Inmobiliarias Encuentro ofrece en exclusiva este fantástico piso con PLAZA DE PARKING PRIVADA exterior incluida en el precio. La vivienda consta de 91 metros construidos, distribuidos en salón comedor con terraza, cocina independiente, 3 dormitorios y 2 cuartos de baño completos.  La vivienda dispone de una terraza al exterior con toldo, lo que le proporciona gran amplitud. MUY LUMINOSO. Aire acondicionado tipo split, dos armarios empotrados, ventanas de aluminio, suelos de mármol y puerta blindada. Edificio de 1970 con ascensor y 8 plantas edificadas. La vivienda se encuentra en una tercera planta exterior con orientación sur. Urbanización privada con parking privado para los residentes.  UBICACIÓN FABULOSA, la vivienda se sitúa a 10 minutos andando del centro comercial Nervión Plaza y el Corte Inglés de Nervión. Con todo tipo de servicios a su alcance y excelentemente comunicada, paradas de autobuses y del metro Gran Plaza a medio minuto andando. Prácticamente aledaña al Hospital San Juan de Dios.  Para su comodidad, le asesoraremos en todos y cada uno de los factores que conllevaría la compraventa, tales como; (financiación, gastos de compraventa, notaría, etc…). Si necesita vender su inmueble para adquirir este u otro inmueble publicado, contacte con nosotros, disponemos del sistema: ""CAMBIA Y DESCANSA"". La solución perfecta para cuadrar los plazos de venta de su vivienda y entrega del nuevo inmueble. ¡Sin complicaciones, sin esperas! . No le haremos perder el tiempo y le informaremos sin compromiso alguno.",good,3571.0,False,1,Sevilla / Nervión,2977.234693877551,70,2,0
103200668,735000.0,chalet,260.0,4,5,37.3913433,-5.9977025,"Si buscas una propiedad en el corazón de Sevilla, de gran atractivo éste es el lugar. ESTA PROPIEDAD ES ESPECIAL POR ser una casa muy tranquila y silenciosa, ya que da a una calle céntrica y de poco ruido. Entrando luz a raudales por los ventanales. ES IMPORTANTE SABER QUE tiene una amplia fachada con ventanales y cierros a la calle, mientras que la otra parte de la vivienda abre hacia el patio interior de uso privativo. DISTRIBUCION: En planta baja encontramos un gran salón con chimenea con ventilación hacia dos patios muy luminosos, cocina amueblada y equipada con comedor muy luminoso, amplio dormitorio con baño en su interior, un aseo y la escalera hacia las plantas superiores. La planta primera posee un despacho con ventanal hacia la calle, un gran dormitorio con cierro hacia la calle, y baño en suite, y por último otro interior hacia el patio con baño en suite y gran vestidor. En la segunda y última planta se sitúa un lavadero, un gran dormitorio con el baño privado y la gran azotea-solarium con espacio suficiente para barbacoas y vegetación. Posee carpinterías de madera y aire acondicionados de split en 4 estancias. Ambos patios están cerrados con montera de cristal, para poder disfrutar desde su interior tanto en invierno como en verano. OCIO, COMERCIOS Y SERVICIOS: Estarás rodeado de los principales atractivos de esta ciudad, por todo tipo de servicios, comercios, supermercados (junto al Corte Inglés de la Plaza de la Magdalena), parkings públicos, farmacias, bancos, librerías, bares, restaurantes, colegios, parques, gimnasios, centros médicos, tiendas de moda, etc. Podrás disfrutar de la belleza del casco antiguo, pasear por sus bellas calles y sumergirte en la auténtica vida sevillana. INFORMACIÓN: El precio de venta público no incluye lo siguiente: Honorarios de la agencia al comprador, impuestos (el Impuesto de Transmisiones Patrimoniales, I. V. A. o A. J. D. , en su caso), otros gastos de la compraventa (gastos de registro de la Propiedad, Notaría, gestoría ni de posible financiación). Documento F. I. A. a disposición del consumidor según Decreto 218/2005 Junta de Andalucía.",good,2827.0,False,0,Sevilla / Centro,3612.091836734694,69,7,0
103200119,298000.0,chalet,120.0,3,2,37.381889,-5.9633951,"Casa adosada en venta de 120 m2 situada en zona Marques de Pickman La vivienda consta de dos plantas mas azotea, distribuidas en planta baja que consta de salon comedor, cocina independiente y baño completo. Primera planta con dos dormitorios y baño completo. Azotea que dispone de lavadero y un dormitorio con amplio armario de obra. Rodeado de todo tipo de comercios y servicios, bien comunicado con la ciudad por transporte urbano. Ponemos a su disposición un asesor inmobiliario y financiero para informarle sobre los gastos de compra-venta y de financiación ***El precio de venta del inmueble aquí expuesto no incluye ni impuestos ni gastos que grava la compraventa (ITP o IVA), gastos notariales o registrales, tampoco honorarios de agencia por intermediación inmobiliaria ni gestión hipotecaria (si procede)***.",good,2483.0,False,0,Sevilla / Nervión,2977.234693877551,70,3,0
