propertyCode,price,propertyType,size,rooms,bathrooms,latitude,longitude,description,status,priceByArea,parking,codigo_distrito,poblacion / distrito,precio_area / distrito,codigo_tipo,piscina,muebles
102905234,600.0,penthouse,45.0,1,1,37.3961592,-5.9911785,"Ático de un dormitorio, en tercera planta sin ascensor, ideal para gente joven que precise trabajar en el centro, ya que se pide nominas y avalista.",good,13.0,0,69,Sevilla / Centro,13.583710407239819,5,0,1
102903948,1000.0,flat,100.0,4,2,37.3610763,-5.9773812,"Se ofrece alquiler de vivienda recién reformada y amueblada, situada frente al hospital universitario Virgen del Rocío de Sevilla. Se pedirán garantías económicas con ingresos mensuales demostrables y avales, en caso de estudiantes. Perfil ideal: personal sanitario, M. I. R. , o estudiantes. La vivienda consta de 100m² construidos, con una óptima distribución: cuatro habitaciones, dos baños, dos terrazas, salón comedor, cocina independiente amueblada y equipada con frigorífico, lavadora, vitrocerámica, campana extractora y microondas. Sin menaje de cocina ni lencería de hogar. Aire acondicionado tipo split en Salón comedor y en una de las habitaciones.",good,10.0,0,62,Sevilla / La Palmera - Los Bermejales,11.588235294117647,2,0,1
102899123,1200.0,flat,122.0,3,2,37.3738247,-5.9980069,"Piso en los Remedios muchísima luz. Muy buenas vistas. Disponible ya. Excelente ubicación muy cerca de calle Asuncion peatonal. Rodeado de la multitud de comercios y servicios que ofrece la zona. Muy buena comunicación con línea de autobuses y cerca de parada de metro de Plaza de cuba. ***whatsapp contacto Marián***(seis-uno-siete/tres-siete-cero/cuatro-ocho-uno). Todo exterior con terraza. Salón comedor muy luminoso con aire acondicionado. Dos amplios Baños reformados con placa de ducha. Tres dormitorios, armario empotrado. Dormitorio principal con acceso directo a terraza. Cocina grande equipada con todos sus electrodomésticos con mucha luz y ventilación. Lavadora, frigorífico, y horno, lavavajillas. Aire acondicionando en cocina. Salón comedor con grandes ventanales y amplias vistas. Doble puerta de entrada, azotea transitable para tender. Gastos incluidos comunidad y agua. No se permiten mascotas. Imprescindible solvencia demostrada. Contrato 11 meses prorrogables.",good,10.0,0,60,Sevilla / Los Remedios,11.035087719298245,2,0,1
102898829,900.0,flat,125.0,3,1,37.3758447,-6.0054067,"Piso disponible en los remedios  piso sin amueblar en los remedios de 120m2, distribuidos en 3 habitaciones, 1 doble, 2 sencillas, salon amplio y luminoso, cocina amueblada y equipada con lavadero, baño amplio y completo, terraza aire acondicionado en el salon termo electrico es una primera planta dispone de 2 ascensores  el agua y luz las paga el inquilino 1 mes de fianza no admite mascotas  no estudiantes superf. 120 m², 3 habitaciones (1 doble, 2 individuales), 1 baño, cocina, comedor, terraza, ascensor, armarios, gastos comunidad incluida, agua (aparte), luz, aire acondicionado, exterior, balcón.",good,7.0,0,60,Sevilla / Los Remedios,11.035087719298245,2,0,0
102891370,1800.0,flat,178.0,3,3,37.3705369,-5.9795462,"¿Te gustaría vivir en el barrio del Porvenir? ¡Tenemos el piso que estás buscando para alquilar en pleno corazón del Porvenir con plaza de garaje! Este gran piso consta de  - 3 dormitorios  - 2 baños completos + aseo  - Cocina equipada y amueblada  - Gran salón en el que podrás definir varias zonas gracias a la amplitud y distribución como comedor, zona de trabajo, sala de estar e incluso zona de lectura o juego para tus hijos - Maravillosa terraza con plantas y muebles de jardín donde podrás disfrutar al aire libre de la lectura, relax, veladas e incluso tomar el sol, sin escuchar apenas ruido. Un piso ideal para vivir y disfrutar del barrio, de su gastronomía y del buen ambiente en este barrio del distrito Sur en el que encontrará todos los servicios que necesitas  El Porvenir es uno de los barrios más demandados de Sevilla cerca de la Plaza de España y el Parque de María Luisa, un barrio en el que dispones de todo tipo de comercios, supermercados, colegios, farmacias, ocio, autobuses y a 10 minutos andando del Apeadero de metro y tren de San Bernardo, tranvía y Universidades. Un gran sitio para vivir con todas las comodidades y servicios para tí. ¡No lo dudes! si quieres visitarlo llámanos y estaremos encantadas de concertar una visita contigo al piso. Se solicita documentación de solvencia y fianza de una mensualidad. Documento DIA a disposición de nuestros clientes.",good,10.0,1,65,Sevilla / Prado de San Sebastián - Felipe II - Bueno Monreal,12.310344827586206,2,0,1
95819569,1200.0,flat,98.0,3,2,37.3835006,-6.0056725,"Estupendo piso SIN AMUEBLAR en Triana, situado en plena Calle San Jacinto. El inmueble tiene 98 m2 distribuidos en amplio hall, cocina amueblada y equipada, 3 dormitorios, 2 baños (1 de ellos en suite) y salón comedor. Dispone de armarios empotrados en los dormitorios, solería de mármol en toda la casa, excepto en los dormitorios no principales que tienen tarima flotante. Cuenta también con aire centralizado Daikin, ventanas en todas las estancias (incluidas en el hall, pasillos y los 2 baños), haciendo la vivienda muy luminosa. Azotea transitable, cámaras de seguridad en el portal y garaje, videoportero. Ubicada en una zona privilegiada de Sevilla, ofreciendo de este modo multitud de servicios en su entorno para vivir con total confort, Ocio, Deporte, a un paso del centro de Sevilla con colegios cercanos como Salesianos de San Pedro, Colegio Protectorado y El Instituto Triana. Junto al Hospital Quironsalud Infanta Luisa y de una gran variedad de oferta gastronómica así como de Servicios de Transporte. ALQUILER DE LARGA DURACIÓN Comunidad incluida.",good,12.0,1,66,Sevilla / Triana,12.945652173913043,2,0,0
102890133,3500.0,chalet,315.0,5,4,37.3261176,-5.9370635,"ESPECTACULAR VILLA en ALQUILER en URBANIZACION CERRADA con VIGILANCIA en Montequinto.  De líneas modernas, esta casa enamora desde que se accede a su interior. Sus espacios abiertos, su cómoda distribución, sus vistas, sus materiales acogedores…Todo está pensado para disfrutar al máximo. Sin duda esta es la casa que uno siempre ha soñado tener. Por su UBICACIÓN, en urbanización cerrada, por su ENTORNO, sin ruidos, en plena naturaleza, con un fabuloso y cuidado jardín y su piscina que nos refrescará en los días calurosos de verano y donde además podrá disfrutar de comidas y agradables veladas con familiares y amigos. Parcela de 550 m2 y 315 m2 construidos distribuidos en tres plantas. Es en la actualidad una de las zonas más demandadas para vivir, por su TRANQUILIDAD, por su AMBIENTE FAMILIAR, por sus ZONAS VERDES, por su PRIVACIDAD y por su SEGURIDAD. En planta baja tiene un amplio distribuidor, salón comedor de 60 metros cuadrados a doble altura y con preciosas vistas sobre la ciudad, cocina con muebles actuales y totalmente equipada (lavadero independiente en planta primera), sala de estar y cuarto de aseo. En la primera planta se encuentran los cuatro dormitorios con armarios revestidos, el dormitorio principal con vestidor y baño en suite con terraza desde donde se disfrutan unas magníficas vistas de Sevilla. Además de otro cuarto de baño que da servicio a los demás dormitorios y terraza solárium. Magnífica planta semi-sótano con salón de 70 m2 y habitación con baño. Azotea-terraza con preciosas vistas a Sevilla. No deje pasar la oportunidad de vivir en un lugar privilegiado. Llámenos y se la enseñaremos, dándole toda la información que necesite y sin ningún tipo de compromiso. Nuestro trabajo es ayudarle a conseguir el hogar que se merece. Esta casa tiene una ubicación excelente: Estación metro: 5 min andando Coleg Highlands, Tabladilla Entreolivos y Portaceli: 8 min. Nervión: 8 min. UPO: 5 min. CIUDAD DEPORTIVA del SEVILLA: 5 min CIUDAD DEPORTIVA del BETIS: 8 min Centro Sevilla: 15 min La casa se alquila TOTALMENTE amueblada. Sólo alquileres de larga temporada.",good,11.0,1,52,Montequinto / Olivar de Quintos,10.066666666666666,7,1,1
102895761,850.0,flat,58.0,1,1,37.386388,-6.0061297,"REF: 102859 Disponible desde ya Fantastico piso en alquiler con superficie de 58m², muy luminoso. Planta 2da, exterior La vivienda se entrega amueblada y en buen estado de conservación. Distribuida en: - salón comedor - 1 habitacion (1 individual) - 1 baño completo - balcon Gastos de comunidad e IBI incluidos en el precio. Se aceptan mascotas Finca con ascensor Se encuentra cerca del puente de Triana y a 10 minutos del centro histórico. El distrito Triana es otra de las zonas turísticas de Sevilla por excelencia. El distrito de Triana pasa por ser uno de los puntos más castizos de la ciudad, con la concurrida plaza del Altozano como gran centro neurálgico y la isla de la Cartuja como una de las visitas inevitables. El Puente de Triana, que conecta este distrito con el Casco Antiguo, es otro de sus monumentos más reseñables Para más información, contactar con el equipo de Area Casa.",good,15.0,0,66,Sevilla / Triana,12.945652173913043,2,0,1
102894043,785.0,flat,101.0,3,2,37.3807405,-5.916963,"Buen piso con garaje en subterráneo y amplio trastero, con magnífica ubicación, está justo al lado de Mercadona. En cuanto a distribución, consta de agradable salón comedor independiente, cocina con lavadero totalmente amueblada y con electrodomésticos, tres dormitorios y dos baños.  Además cuenta con zona de solarium con piscina. Incluido en el precio están la plaza de garaje en subterráneo y el trastero. En cuanto a la zona, es muy buena y tranquila, con todos los servicios necesarios alrededor, Mercadona, colegios, institutos, farmacias, supermercados, paradas de autobús. Es una muy buena oportunidad, no lo dudes y contacta con nosotros. En Inmobiliaria Compostela nuestro compromiso eres tu, ponemos a tu disposición toda una cartera de servicios para ayudarte al aquiler y a la compra y venta de tu inmueble. Te acompañamos en todo el proceso de tu compraventa hasta llegar a notaría. Equipo de expertos profesionales del sector inmobiliario a tu disposición para la comercialización y tasación de tu inmueble. Certificados Energéticos. Estudio económico financiero personalizado. Asesoramiento jurídico. La zona es muy buena y tranquila, con todos los servicios necesarios alrededor, colegios, institutos, farmacias, supermercados, paradas de autobús. Descubre la mejor oferta en Pisos de Particulares en Sevilla con Gestores Inmobiliarios Compostela.",good,8.0,1,38,Sevilla / Cerro Amate,9.11111111111111,2,1,1
102893071,850.0,chalet,150.0,4,2,37.4153171,-6.0783688,"Bonita casa de pueblo en el centro, muy amplia y luminosa con 250m construidos, de dos plantas mas Buhardilla y azotea.  La calle es peatonal muy tranquila y cerca de todos los servicios, el ambulatorio, supermercados, para de bus. etc. En la planta baja tenemos el salón bastante amplio con grandes ventanales, cocina amueblada con electrodomésticos, lavadero, trastero, y salida al patio trasero. Cuatro dormitorios con armarios empotrados, dos baños completos uno con plato de ducha y otro con bañera.   Buhardilla diáfana. Azotea visitable. Puertas de madera, suelos de gres, ventanas de aluminio, aire acondicionado frio calor. Si quieres vivir en una zona tranquila, y a 20 minutos de Sevilla no dudes de venir a visitarnos. ""MEJOR VER"".",good,6.0,0,21,Valencina de la Concepcion / Valencina de la Concepcion,8.0,3,0,1
98104602,680.0,flat,50.0,1,1,37.375699,-6.0742745,"APARTAMENTO DE UN DORMITORIO.  EL PRECIO INCLUYE WIFI, COMUNIDAD, PISCINA Y PLAZA DE GARAJE EN SUBTERRÁNEO.  SE ALQUILA POR CORTA Y LARGA ESTANCIA. JUNTO ACCESO SALIDA A49 Se alquila precioso apartamento de un dormitorio completamente amueblado y equipado. Cuenta con amplio salón con gran ventanal, cocina americana equipada, baño completo con bañera y dormitorio amplio con armario empotrado de puertas correderas. Cuenta con solería de mármol, puerta de entrada blindada, ventanas de doble acristalamiento, puertas de madera en la vivienda y aire centralizado en toda la vivienda frío y calor. Portero físico en el edificio, piscina, pista de padel y plaza de garaje en subterráneo.  Acceso rápido a A49, bien comunicado con parada de bus, a escasos minutos de centros comerciales y Hospital San Juan de dios.  EL. PRECIO INCLUYE COMUNIDAD, WIFI DEL EDIFICIO Y PLAZA DE GARAJE EN SUBTERRÁNEO.  LIBRE A PARTIR DEL 1 DE JULIO, SE PUEDE VISITAR.",good,14.0,1,64,Bormujos / Zona Avda. Juan Diego,12.222222222222221,2,1,2
102887424,850.0,flat,50.0,2,1,37.3861027,-5.9742095,"Estupendo piso reformado de 63 m2 ubicado en una exclusiva comunidad privada. Cuenta con 2 dormitorios, salón comedor, cocina amueblada y equipada, suelos de mármol, 1 baño completo y aire acondicionado en todas las estancias. La vivienda esta amueblada, lista para entra a vivir. Gastos de comunidad y AGUA incluidos en el precio. Finca con ascensor. Situado en una de las mejores zonas de Sevilla junto al Corte Inglés de Nervión, Centro comercial Nervión plaza y Hotel Meliá Los Lebreros.",good,17.0,0,70,Sevilla / Nervión,13.694444444444445,2,0,1
102887486,750.0,flat,65.0,2,1,37.385031,-5.9917904,"MANGANO & MORISANCON GRUPO INMOBILIARIO ASESORA LEGAL. piso de 2 dormitorios situado en segunda  planta  planta recién reformado con dos balcones  PRECIOSO piso de 2 dormitorios y un baño REFORMADO EN PLENO CASCO ANTIGUO! con espectaculares vistas! .  Fantástico piso con vistas a la catedral de Sevilla y barrio Santa Cruz  PRECIOSO piso 2 dormitorios 1 baño REFORMADO EN PLENO CASCO ANTIGUO! con espectaculares vistas! .  Se trata una 2 planta piso sin ascensor, exterior, muy luminoso. La vivienda se entrega sin muebles, la cocina que va amueblada y equipada con placa vitrocerámica, campana. Consta de salón-comedor amplio y luminoso, cocina, 2 dormitorios y baño completo en suite. Suelos de gres, aire acondicionado, armarios vestidos, ventanas climalit, puertas blancas, paredes lisas en blanco. Luminoso reformado.. . tranvía, metro muy próximos a la vivienda. La comunidad. donde incluye el agua  Si desean visitar o ver algunos pisos en alquiler que tenemos por el centro contacten con nosotros encantados se los mostraremos. a estrenar en zona Centro. Se trata una 2 planta piso sin ascensor, exterior, muy luminoso. La vivienda se entrega y equipada con placa vitrocerámica, campana. Consta de salón-comedor amplio y luminoso, cocina, dormitorio principal con armario empotrado y baño completo en suite. Suelos de gres, aire acondicionado, armarios vestidos, ventanas climalit, puertas blancas, paredes lisas en blanco. Luminoso reformado.. . tranvía, metro muy próximos a la vivienda. La comunidad. donde incluye el agua  Si desean visitar o ver algunos pisos en alquiler que tenemos por el centro contacten con nosotros encantados se los mostraremos……… ——-……..",good,12.0,0,69,Sevilla / Centro,13.583710407239819,2,0,1
102885511,800.0,flat,58.0,1,1,37.386449,-6.0040732,"MAGNÍFICO APARTAMENTO AMUEBLADO EN TRIANA.  DISPONIBLE 1 DE NOVIEMBRE.  Vivienda luminosa, en pleno corazón de Triana. Salón con cocina integrada equipada con electrodomésticos (vitrocerámica, campana, frigorífico, lavadora y microondas). Baño con placa de ducha y mampara. Dormitorio doble. Los gastos de comunidad y suministros no están incluidos. Gastos por gestión y captación del inmueble no incluidos. Más información por privado. Mejor ver.",good,14.0,0,66,Sevilla / Triana,12.945652173913043,2,0,2
102881648,1950.0,chalet,303.0,4,3,37.4130791,-6.0838285,"Ponemos en alquiler PARA LARGA ESTANCIA esta preciosa casa independiente con piscina,  completamente amueblada y de alta eficiencia, al disponer de placas fotovoltaicas de  reciente instalación, así como sistemas de aire acondicionado individuales por habitación y buen aislamiento general. La casa está completamente amueblada, con armarios  empotrados, y dispone de zona de vestuario, trastero y piscina propia. No se admiten mascotas. Se ubica en una urbanización tranquila y su jardín está orientado al S-SE, con zonas de trasteros, barbacoa, y una preciosa piscina con jacuzzi. Planta Baja: Vestíbulo amplio, habitación espaciosa con dos camas, baño completo, salón comedor independiente con chimenea y mucha luz, y gran cocina con alacena. Tanto la cocina como el salón tienen salida a un porche cubierto y acristalado que asoma a la piscina.  Planta Primera: Tres dormitorios de buen tamaño, dos de ellos con camas de matrimonio, y dos baños, uno en suitte. 2 Terrazas en esta planta. La vivienda dispone de un semisótano en el que se encuentra una sala con chimenea para reuniones, muy agradable y con excelente temperatura, tanto en invierno como en verano. La casa tiene un estilo rústico depurado, con solerías tipo barro, portones de madera, y ambiente acogedor y familiar. La reciente instalación de fotovoltaicas proporciona una ahorro muy importante en el consumo eléctrico, del que se beneficiará nuestro próximo inquilino, así como de fibra óptica de 500mb que se incluyen en la renta mensual por expreso deseo de la propiedad. Este puede ser el hogar ideal. Se requiere perfil estable, para estancias mínimas de 2 ó 3 años, y justificantes de ingresos suficiente. Gestión profesional en exclusiva. Consultar condiciones sin compromiso. Visitas con cita previa en el English spoken Disponemos de hoja informativa para los interesados.  SUSANA SAN BASILIO. RELOCATION SEVILLA.",good,6.0,1,21,Valencina de la Concepcion / Valencina de la Concepcion,8.0,7,1,1
102881720,820.0,flat,95.0,2,2,37.3585487,-5.9776522,"Piso en alquiler - ZONA BAMI - PISO REFORMADO. Dos habitaciones. Dos baños con placa de ducha. Aire Centralizado.  Ascensor.  Dispone de dos habitaciones (uno de ellos con baño suite con placa de ducha) con armarios empotrados, patio, muebles en buen estado, todo eléctrico, aluminio blanco en algunas con climalit, puertas de paso marrones en buen estado, suele gres porcelánico rustico, cocina completa vigas techo decorativas, ampliada con antiguo lavadero, A/E, A/A centralizado, escayola. Puerta principal blindada, bloque de calidad, rejas y mosquiteras, balcón acristalado en salón.  El precio de alquiler es 820€ con agua y comunidad incluida. Los gastos de honorarios son una mensualidad mas IVA.",good,9.0,1,62,Sevilla / La Palmera - Los Bermejales,11.588235294117647,2,0,1
102880820,2500.0,flat,220.0,4,3,37.3907341,-5.9984288,"HOGALIA ofrece REF: 14677 piso SIN AMUEBLAR EN ZONA EL ARENAL-MUSEO PARA LARGA DURACIÓN. compuesto de salón comedor, cuatro dormitorios (uno con baño privado tipo suite), tres baños completos, cocina amueblada y equipada, patio interior, ascensor, aire acondicionado en todas las estancias, calefacción, armarios empotrados. LARGA DURACIÓN. DISPONIBILIDAD ENERO 2024. COMUNIDAD Y CALEFACCIÓN INCLUIDA EN LA RENTA MENSUAL.",good,11.0,0,69,Sevilla / Centro,13.583710407239819,2,0,0
32092175,750.0,flat,45.0,1,1,37.3967004,-5.9889761,"Centro Feria, junto al Mercado de la zona y cerca de la Alameda de Hércules. Excelente y coqueto apartamento reformado en casa rehabilitada de 1 dormitorio independiente con gran armario empotrado vestido se alquila. Se ofrece CON MUEBLES. Salón comedor con gran ventana exterior a la calle y cocina integrada, equipada y amueblada con electrodomesticos ( frigorífico, lavadora, vitro de 2 fuegos, termo eléctrico,.. . ). 1 Baño completo con plato de ducha. Exterior a la calle. Muy buen estado. De techos altos y de calidades. Aire acondicionado y calefacción centralizada. Azotea visitable y para tender. Estupenda zona e ubicación, y con muy buena comunicación, cerca de todo tipo de servicios alrededor y paradas de bus. LA PROPIEDAD REQUIERE CONTRATOS DE TEMPORADA DE 10-11 MESES. mejor verlo. NO ADMITE MASCOTAS. Renta 750 euros mes comunidad incluida. REFERENCIA 6713. Interesados llamar a Alquicasa: Alquiler de viviendas en Sevilla.",good,17.0,0,69,Sevilla / Centro,13.583710407239819,2,0,1
102876373,700.0,flat,110.0,3,2,37.2751444,-5.9221036,"Piso amueblado para entrar a vivir en la zona de la Redondilla, Dos hermanas (Sevilla) en primera planta con ascensor, compuesto por tres dormitorios, cocina equipada con electrodomésticos, salón comedor y dos baños, uno equipado con placa de ducha y otro con bañera. Dispone de aire acondicionado en el salón. Suelo de parquet, carpintería exterior de aluminio lacado verde. Dispone de trastero y plaza de garaje incluidos en el precio.   No se aceptan mascotas  El inmueble cuenta con todo tipo de servicios y comodidades a mano como pequeños comercios, centros de salud, colegios, institutos, zonas verdes y de ocio, etc. Especialistas en venta y alquiler de viviendas Soluciones a su medida Encuentra más en.",good,6.0,0,30,Dos Hermanas / Centro - Doña Mercedes,8.727272727272727,2,0,2
102875961,1000.0,flat,65.0,3,1,37.3889693,-6.0046147,"Este piso se encuentra en Calle Benidorm, 41001, Sevilla, Sevilla, en la zona del Sevilla, en la planta 4. Es un piso que tiene 65 m2 de los cuales 61 m2 son útiles y dispone de 3 habitaciones y 1 baños. Está amueblado, cocina equipada, buen estado, cocina amueblada, aire acondicionado, armarios empotrados, calefacción gas natural individual y ascensor.  BARRIO La zona es inmejorable, cuenta con absolutamente todo en los alrededores, desde supermercados, tiendas, comercios varios hasta bares, cafeterías y restaurantes. Además tiene muy buena comunicación con transporte público, contando con un sin fin de autobuses que pasan a escasos minutos y que conectan con el resto de la ciudad. Está ubicado en pleno centro de Sevilla junto a Puerta Real. Próximo a El Corte Inglés y a Torneo, con fácil salida a la autovía. A DESTACAR Muy Buen estado Ubicación.",good,15.0,0,69,Sevilla / Centro,13.583710407239819,2,0,2
102875824,800.0,flat,53.0,1,1,37.404805,-5.991272,"Piso en Sevilla zona Parlamento - Torneo, 53.00 metros de superficie, una habitación doble, un baño, propiedad para Entrar a vivir, cocina sólo muebles, carpinteria interior de lacado blanco, orientación oeste, suelo de tarima, carpinteria exterior de aluminio / climalit. Dispone de aire acondicionado, armarios empotrados, balcón, calefacción, luminoso, techos altos, terraza, trastero, autobuses, céntrico, cerca de universidad, colegios, hospitales, parques, supermercados  Alquiler: 800 € MES, comunidad incluida.",good,15.0,0,57,Sevilla / Macarena,10.954545454545455,2,0,1
102874177,825.0,flat,80.0,2,1,37.3889963,-5.9880794,"DISPONIBLE a partir 17 ENERO 2024. Apartamento sin amueblar en pleno CENTRO corazón de Sevilla entre Santa María la Blanca y Alfalfa muy cerca de Barrio Santa Cruz. Excelente ubicación, muy bien comunicado con toda la línea de autobuses que ofrece la avda de La Florida. * *** CONTACTO Marián whats up** (seis-uno siete/tres-siete-cero/cuatro-ocho-uno). Super luminoso, con cocina amueblada y equipada, dos dormitorios y un baño. En urbanización cerrada con bonito patio ajardinado. Muy tranquilo.  Con aire acondicionado y armario empotrado. Mascotas consultar. Gastos incluidos comunidad. Imprescindible solvencia demostrada.",good,10.0,0,69,Sevilla / Centro,13.583710407239819,2,0,0
102874095,1300.0,flat,140.0,4,2,37.4009418,-5.9848636,"Magnífico piso en la Ronda de Capuchinos. Todo nuevo y reformado completamente a estrenar. En segunda planta con ascensor. Muy luminoso. Exterior y con gran terraza.  Excelente zona cerca de plaza de San Julián cerca de Centro de Salud, colegios, supermercados, farmacias. Excelente comunicación con líneas de autobuses que ofrece la Ronda. Disponibilidad inmediata. ****Contacto WhatsApp Marián**(seis-uno-siete/tres-siete-cero/cuatro-ocho-uno). Con cuatro dormitorios con roperos empotrados en cada dormitorio y aire acondicionado en salón y cada dormitorio. Ventanas climalit. Puertas nuevas lacadas en blanco. Gran salón comedor con salida a amplia terraza.  Cocina con pequeño lavadero toda nueva a estrenar. Con todos sus electrodomésticos: lavavajillas, horno, lavadora, frigorífico, placa vitro y termo eléctrico 100litros. Dos Cuartos de baños con amplia placa de ducha nuevos a estrenar. Incluye plaza de garaje subterránea en mismo edificio, bien holgada para coche y moto no incluida en el precio. Gastos incluídos comunidad. NO se permiten MASCOTAS. Perfil con solvencia económica demostrable.",good,9.0,0,69,Sevilla / Centro,13.583710407239819,2,0,1
102873701,850.0,flat,92.0,3,2,37.373095,-6.0835522,"DISPONIBILIDAD 1 NOVIEMBRE  D'ARTE INMOBILIARIA alquila piso luminoso, amplio, bien ubicado, zona imejorable frente Hospital de San Juan de Dios de Bormujos. Consta de 3 habitaciones una de ella principal con baño completo en suite y armarios empotrados tipo vestidor, salón comedor con acceso a una terraza, cocina amplia, lavadero, otro baño completo, aire acondicionado centralizado, plaza garaje, zonas comunitaria ajardinadas, piscinas y personal mantenimiento zonas comunes. En el precio incluye incluye comunidad y garaje. El suministro de luz y agua corre por cuenta del inquilino.  Más información Carmen.",good,9.0,1,19,Bormujos / Zona Universitaria,7.75,2,1,1
88023329,900.0,chalet,173.0,4,2,37.3447123,-6.1446308,"CHALET DE ESQUINA SITUADO EN BOLLULLOS DE LA MITACIÓN. La vivienda está situada en una urbanización en una zona muy tranquila. VIVIENDA SIN AMUEBLAR. Su distribución de 4 dormitorios teniendo el principal un baño competo moderno con placa de ducha, salón muy amplio con aire acondicionado, otro baño completo con placa de ducha, cocina totalmente amueblada y equipada con todos los electrodomésticos ( lavadora, horno, microondas), tiene salida al jardín trasero con barbacoa y un trastero-lavadero. En esta zona del jardín tiene un ducha para refrescarse en verano. En la entrada tiene un porche para poder meter el coche y al fondo un trastero de 26m2. LLAMENOS PAR PODER CONCERTAR UNA VISITA.",good,5.0,1,15,Bollullos de la Mitacion / Bollullos de la Mitacion,7.2,7,0,0
102872504,1150.0,penthouse,127.0,3,2,37.3500222,-6.0627013,"Magnifico ático super luminoso, con 4 terrazas muy amplias ( 94 metros aprox) que rodean toda la vivienda, pudiendo disfrutar de todas las orientaciones. La vivienda consta de 3 dormitorios exteriores, 2 baños completos, amplio salón comedor con salida a zona de terraza. Cocina totalmente amueblada con electrodomésticos, armario empotrado en un amplio recibidor. ventanas en aluminio climalit marrón y suelos de mármol. Situado en zona céntrica rodeado de colegios, parques, y a 12 minutos de la parada de metro. La vivienda incluye 2 plazas de garaje y trastero. ¡Una oportunidad perfecta que no puede dejar escapar! ""Requisito para el arrendatario, presentación de documentación económica para estudio de solvencia y seguro de impago de rentas, cuyo importe deberá ser sufragado por el arrendatario durante el primer año de contrato. "".",good,9.0,1,44,Mairena del Aljarafe / Centro,9.5,5,0,1
100315148,4500.0,chalet,614.0,5,4,37.3208241,-6.1680688,"Exclusiva Casa unifamiliar en La Juliana Casa con amplio jardín de esquina en la mejor ubicación de la Urbanización Privada La Juliana, Bollullos de la Mitación, Sevilla. Urbanización Privada con vigilancia 24 horas y Club social. Casa de techos altos, con salón de techo catedral completamente acristalado con vistas al jardín.  La casa se distribuye en planta principal y un gran semisótano. , En la planta principal se encuentran todas las estancias principales, con entrada de servicio y entrada principal. En esta planta encontramos la cocina, el comedor, salón con un soberado habilitado actualmente de despacho, y 4 dormitorios, dos baños y un aseo de cortesía. El semisótano, con chimenea, cuenta con un amplio salón, así como con habitación con baño en suite, que se puede habilitar para invitados o para servicio, además de otro baño. Cuenta con garaje cerrado con capacidad para 4 coches y un gran trastero. El garage se conecta directamente con la vivienda. El acceso al semisótano se puede hacer desde el exterior de manera independiente. Se encuentra a 20 minutos del centro de la ciudad de Sevilla.  El entorno destaca por la naturaleza que le rodea enclavado en una espectacular extensión de pinos y encinas.  La urbanización, además de contar con una seguridad privada de 24 horas, destaca por la tranquilidad del entorno y el Club Social contiguo a la vivienda para realizar todo tipos de actividades deportivas (Hipódromo y Helipuerto).",good,7.0,1,15,Bollullos de la Mitacion / Bollullos de la Mitacion,7.2,7,0,1
102869166,1000.0,duplex,86.0,2,2,37.3446957,-5.9785161,"Magnifico DUPLEX de 2 habitaciones 2 baños y gran terraza independiente. Duplex en Los Bermejales. Consta en primera planta de cocina amueblada y completamente equipada, cuarto de baño con bañera y amplio salón luminoso con vistas a la zona comunitaria. 2 habitaciones con baño suite en uno de ellos. En la segunda planta terraza de unos 50m2 aprox. que puede utilizarse como un lugar de ocio con magnificas vistas. TODO AMUEBLADO, dispone de gas natural, cierres climalit, climatización centralizada, cocina con todos los electrodomésticos, Garaje y trastero. Residencial con ascensor, piscina y zonas comunes. VEN A VERLO! Condiciones básicas: Imprescindible, contrato de trabajo e ingresos garantizados Condiciones del contrato requeridas por la propiedad: Fianza una mensualidad, contrato anual prorrogarle hasta 5 años, comunidad incluida en el precio A disposición del cliente ficha DIA, documentación requerida en el decreto 218/2005 de la Junta Andalucía Royma Inmobiliaria.",good,12.0,0,62,Sevilla / La Palmera - Los Bermejales,11.588235294117647,4,1,2
37180222,1500.0,chalet,140.0,4,3,37.3520983,-5.9262329,"MAGNÍFICA CASA EN CONDEQUINTO, muy cerca del Real club de Golf de Sevilla, parada Metro y Bus. Su entorno tiene todos los servicios: Colegios, jardín de infancia, restaurantes, supermercados  Cuenta con primeras calidades. Esta compuesta por: > 4 habitaciones con armarios empotrados,  > Dormitorio principal en suite con bañera de hidromasaje,  > amplia cocina con mobiliario a estrenar,  > 3 baños, > gran salón de 40 m2. con ventanales tipo inglés y con salida al porche trasero También podrá disfrutar de una ZONA AJARDINADA PRIVADA con espacio para aparcamiento de su vehículo y ZONAS VERDES COMUNITARIAS, con 2 piscinas.  Sólo esta amueblado la cocina con electrodomésticos y los baños, el resto de la vivienda sin amueblar. Comunidad incluida.   - tel. :  >>>>> DISPONIBLE EL 1 NOVIEMBRE <<<<< Condiciones básicas: Imprescindible, contrato de trabajo e ingresos garantizados Condiciones del contrato requeridas por la propiedad: Fianza una mensualidad, contrato anual prorrogarle hasta 5 años, comunidad incluida en el precio A disposición del cliente ficha DIA, documentación requerida en el decreto 218/2005 de la Junta Andalucía Royma Inmobiliaria.",good,11.0,1,17,Montequinto / Condequinto,7.666666666666667,7,1,2
