,propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,labels,highlight,superTopHighlight,topNewDevelopment,topPlus,floor,exterior,neighborhood,hasLift,newDevelopmentFinished
42,103214450,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/50/ae/1182113771.jpg,barriada la música,17,75000.0,flat,sale,75.0,2,2,barrio La Plata,Sevilla,Sevilla,Cerro Amate,es,37.3660457,-5.9469971,False,https://www.idealista.com/inmueble/103214450/,3806,"Piso en venta en PLANTA BAJA en la barriada de la música. La vivienda cuenta con 75 m2 distribuidos en un amplio salón, 2 habitaciones, una matrimonial y un individual de buen tamaño, comedor con cocina americana, cuarto de baño con plato de ducha y aseo. También dispone de azotea privada y trastero. Se encuentra totalmente reformado, electricidad y fontanería cambiadas, suelos de gres color beige, puertas de madera color roble y ventanas de aluminio blanco. Próximo a parada de Metro Cocheras y zonas comerciales.",False,good,False,,1000.0,{'typology': 'flat'},"{'subtitle': 'La Plata, Sevilla', 'title': 'Piso'}",False,False,False,False,,,False,False,False,bj,True,La Plata,False,
43,103203070,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/d9/46/1182078407.jpg,803,47,227000.0,flat,sale,99.0,3,1,Calle Evangelista,Sevilla,Sevilla,Triana,es,37.3801572,-6.0060967,False,https://www.idealista.com/inmueble/103203070/,2225,"¡Oportunidad única en Triana! Te presentamos esta espectacular vivienda en venta, totalmente reformada y lista para entrar a vivir. Ubicada en una de las principales calles del emblemático barrio de Triana, junto a la capilla del Rocío y a un paso de San Jacinto peatonal, esta propiedad te ofrece la oportunidad de vivir en uno de los barrios más auténticos y con más encanto de Sevilla. La vivienda cuenta con un amplio hall de entrada que da acceso a un luminoso salón, donde podrás disfrutar de agradables momentos en familia o con amigos. Además, dispone de una cocina independiente equipada con todo lo necesario para preparar tus platos favoritos y un cuarto de baño con placa de ducha. Los dormitorios son amplios y luminosos, con un vestidor que te permitirá tener tus prendas perfectamente organizadas y a mano. Además, si necesitas plaza de garaje, existe la posibilidad de adquirirla en la zona. Y sin poder olvidarnos de destacar la peculiaridad que tiene esta vivienda con accesibilidad a ella desde la entrada que tiene a pie de calle, facilitándonos así el paso de manera independiente.  No pierdas la oportunidad de vivir en una de las zonas más demandadas de Sevilla, con zonas comerciales y monumentales a tu alcance. Por expreso deseo del propietario, este inmueble lo comercializa en EXCLUSIVA VK Inmobiliaria. Por este motivo, se ruega no molestar al propietario, a los ocupantes de la propiedad y/o a los vecinos. Nuestros asesores le facilitarán toda la información que precise. Además, también disponemos de oficinas en Nervión, San Francisco Javier 7, y Los Remedios, Asunción 23, para atenderte de forma personalizada.",True,good,False,,2293.0,{'typology': 'flat'},"{'subtitle': 'López de Gomara, Sevilla', 'title': 'Piso en Calle Evangelista'}",True,False,True,False,,{'groupDescription': 'Destacado'},False,False,False,bj,False,López de Gomara,False,
44,103212934,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/3b/08/0c/1182087401.jpg,,61,83000.0,flat,sale,80.0,3,2,Avenida de la Paz,Sevilla,Sevilla,Cerro Amate,es,37.3594537,-5.9604621,False,https://www.idealista.com/inmueble/103212934/,3512,"Situada cerca de los bomberos en la gran Avenida de la Paz, es una de las pocas urbanizaciones que cuenta con piscina, esta magnífica vivienda puede convertirse en la casa de tus sueños. Zona tranquila, ajardinada y con muchos comercios cercanos. Dotada con todo tipos de servicios, colegios, guarderías, institutos, farmacia, ambulatorio y todo tipo de comercios. Tiene una excelente comunicación en cuanto transporte público, con paradas de autobús muy cerca del portal. La vivienda se distribuye en salón-comedor, cocina, tres dormitorios, dos baños y terraza. Además cuenta con una plaza de garaje con un fácil acceso. La vivienda se encuentra en muy buen estado, lista para entrar a vivir. Además a pesar de pertenecer a un residencial privado que está catalogado como protección oficial, SE ENCUENTRA COMO VPO. Puede pedir cita para verlo cuando desee, sin compromiso ninguno. Consulte la posibilidad de FINANCIACIÓN al 100%. Gastos de la compraventa no incluidos en el precio.",False,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1038.0,{'typology': 'flat'},"{'subtitle': 'Su Eminencia - La Oliva, Sevilla', 'title': 'Piso en Avenida de la Paz'}",False,False,False,False,,{'groupDescription': 'Destacado'},False,False,False,1,True,Su Eminencia - La Oliva,True,
45,103214139,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/1d/22/1182106598.jpg,JAVIER REYES ORELLANA 607757065,10,145000.0,chalet,sale,110.0,2,2,ORELLANA s/n,Sevilla,Alcalá de Guadaira,Centro,es,37.335685,-5.8514925,True,https://www.idealista.com/inmueble/103214139/,12819,"GRUPO SIMMA CONSULTORES INMOBILIARIOS pone a la venta estupenda casa en Orellana, de dos plantas, 2 dormitorios, 2 baños, salón, cocina amueblada y 2 azoteas. Mejor ver!",False,good,False,,1318.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Centro, Alcalá de Guadaira', 'title': 'Casa independiente en Orellana s/n'}",False,False,False,False,,,False,False,False,,,,,
46,103160892,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/92/2d/84/1181706448.jpg,,60,460000.0,flat,sale,100.0,2,2,Calle Enramadilla,Sevilla,Sevilla,Nervión,es,37.3792555,-5.9807125,False,https://www.idealista.com/inmueble/103160892/,758,"Piso de excelentes calidades con 100 m2 construidos en Edificio Puerta del Príncipe, con 2 dormitorios, armarios empotrados, 2 baños, amplio salón-comedor, cocina con terraza-lavadero y garaje.  Edificio Puerta del Príncipe, es el tercer edificio del Residencial Nuevo San Bernardo, situado en la zona de la Buhaira, con todo el sabor de uno de los barrios más emblemáticos de Sevilla y con las mejores comunicaciones de la ciudad.  Diseñado y edificado bajo las máximas de modernidad y confort de todo el residencial, ofreciendo el mayor nivel de satisfacción a todos sus propietarios. Del Residencial Nuevo San Bernardo podemos destacar la calidad de vida como uno de sus valores fundamentales, debido, en primer lugar a su emplazamiento: El Parque de María Luisa, La Plaza de España, El Prado de San Sebastián…. , son lugares llenos de encanto que rodean al Residencial. Con un emplazamiento donde se han desarrollado los proyectos urbanísticos más interesantes de los últimos años. En Residencial Nuevo San Bernardo disfrutará de una gran variedad de servicios especializados: supermercados, colegios, bancos…, así como de las conexiones privilegiadas que le ofrece el Metro, tranvía, carriles bici, autobuses, etc. ¡No deje pasar esta oportunidad única! Venga a visitar este maravilloso piso em Nervión y descubra cómo puede ser su nuevo hogar. ¡Contáctanos ahora mismo para concertar una visita! ¡No esperes más para vivir la vida que siempre has deseado en la costa de Huelva! Por expreso deseo del propietario, este inmueble lo comercializa en EXCLUSIVA VK Inmobiliaria. Por este motivo, se ruega no molestar al propietario, a los ocupantes de la propiedad y/o a los vecinos. Nuestros asesores le facilitarán toda la información que precise. ¿ Quiere saber más? Estamos encantados de ayudarle a elegir el mejor hogar para su familia. Para más información, gustosamente le atenderemos en nuestras oficinas de VK Inmobiliaria en Nervión y VK inmobiliaria en los Remedios, situadas en Avenida San Francisco Javier nº7 y Calle Asunción nº23.",True,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4600.0,{'typology': 'flat'},"{'subtitle': 'San Bernardo - Avenida de Cádiz, Sevilla', 'title': 'Piso en Calle Enramadilla'}",True,False,True,False,,{'groupDescription': 'Top'},False,False,False,6,True,San Bernardo - Avenida de Cádiz,True,
47,103214167,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/ba/29/1182098993.jpg,LCSE27482,27,148000.0,flat,sale,62.0,2,1,barrio Arroyo - Santa Justa,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,es,37.3989168,-5.9783319,False,https://www.idealista.com/inmueble/103214167/,1472,"Piso en venta en la calle Jabugo, con una superficie de 62 metros cuadrados distribuidos en 2 habitaciones y 1 baño. El inmueble cuenta con un amplio salón comedor y una cocina equipada. Se encuentra en la planta baja y es exterior, lo que proporciona una gran luminosidad. La ubicación es excelente, ya que está rodeado de servicios como supermercados, colegios y transporte público. Además, tendrás a tu disposición un asesor inmobiliario y financiero para ayudarte en todo el proceso de compra. Ponemos a su disposición un asesor inmobiliario y financiero para informarle sobre los gastos de compra-venta y de financiación que no están incluidos en el precio de venta (conseguimos el 100%). Nos encargaremos de todos los trámites necesarios para que pueda comprar su vivienda de la manera más cómoda posible.",False,good,False,,2387.0,{'typology': 'flat'},"{'subtitle': 'Arroyo - Santa Justa, Sevilla', 'title': 'Piso'}",False,False,False,False,,{'groupDescription': 'Destacado'},False,False,False,bj,True,Arroyo - Santa Justa,False,
48,103213894,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ea/b9/30/1182085246.jpg,7489,20,89900.0,flat,sale,53.0,2,1,barrio Santa Aurelia,Sevilla,Sevilla,Cerro Amate,es,37.3882395,-5.9516897,False,https://www.idealista.com/inmueble/103213894/,2689,"""PISO PARA REFORMAR A LA VENTA EN SEVILLA, ZONA AVENIDA ANDALUCIA. IDEAL COMO INVERSIÓN"" Vivienda en 1ª PLANTA CON ASCENSOR que consta de 53m2 según catastro distribuidos en: - Hall de entrada, salón-comedor con cocina tipo americana, pasillo distribuidor, 1 baño completo con bañera y 2 habitaciones individuales. Vivienda exterior. Luminosa La vivienda cuenta con una plaza de parking sin asignar en superficie VEA EL TOUR VIRTUAL DE LA VIVIENDA: CALIDADES - Suelos de gres - Carpintería interior de madera - Carpintería exterior de aluminio - Split de aa/cc EDIFICIO - Construido en 1980 - Zonas comunes en buen estado - Ascensor - Azotea transitable - Parking en superficie ENTORNO Vivienda en Avenida Andalucia y a escasos metros de Calle Avefría y Calle Vencejo. Con todos los servicios a su alrededor: supermercados, pequeños comercios, zonas de ocio y restauración, farmacias, colegios, paradas de bus y a escasos minutos del Centro Comercial Los Arcos NO SE LO PIENSE! LLÁMENOS Y LE INFORMAREMOS SIN NINGÚN COMPROMISO Informamos a nuestros clientes que el precio de venta no incluye lo siguiente: Honorarios de la Agencia Inmobiliaria, Impuestos (Impuesto de Transmisiones Patrimoniales, I. V. A. o A. J. D. , en su caso), otros gastos de la compraventa (gastos de Registro de la Propiedad, Notaría, Gestoría, ni de posible financiación). Documento F. I. A. a disposición del consumidor según Decreto 218/2005 Junta de Andalucía.",False,renew,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1696.0,{'typology': 'flat'},"{'subtitle': 'Santa Aurelia, Sevilla', 'title': 'Piso'}",False,False,True,False,,{'groupDescription': 'Destacado'},False,False,False,1,True,Santa Aurelia,True,
49,103214098,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/78/5d/1183216476.jpg,6251,30,650636.0,flat,sale,163.0,3,3,barrio Buhaira - Huerta del Rey,Sevilla,Sevilla,Nervión,es,37.3891938,-5.9830125,False,https://www.idealista.com/inmueble/103214098/,366,"Conjunto de dos pisos en venta en el barrio de La Buhaira, en el centro de Sevilla capital. Compuesto por cuatro plantas, todas al exterior, tres habitaciones, amplio salón, cocina, tres baños, sótano. La vivienda está reformada con un estilo moderno, pero mantiene elementos y detalles esenciales de la vivienda como las paredes de ladrillo visto restauradas. Carpintería interior de madera y exterior de aluminio blanco climalit. Cerca de centro de salud, zona céntrica provista de comercios del entorno, supermercados, bancos, paradas de autobús. CERO EUROS DE HONORARIOS AL COMPRADOR. GASTOS DE NOTARIA, REGISTRO Y POSIBLE FINANCIACIÓN NO INCLUIDOS EN PRECIO. DOCUMENTO D. I. A. A DISPOSICIÓN DEL COMPRADOR QUE LO SOLICITE. Especialistas en venta y alquiler de viviendas Soluciones a su medida Encuentra más en Soluciones a su medida.",False,good,False,,3992.0,{'typology': 'flat'},"{'subtitle': 'Buhaira - Huerta del Rey, Sevilla', 'title': 'Piso'}",False,False,False,False,,,False,False,False,bj,True,Buhaira - Huerta del Rey,False,
0,103213945,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f4/ff/55/1182088097.jpg,,10,149000.0,flat,sale,60.0,2,2,barrio Arroyo - Santa Justa,Sevilla,Sevilla,Santa Justa - Miraflores - Cruz Roja,es,37.4018626,-5.9760935,False,https://www.idealista.com/inmueble/103213945/,1839,"Piso situado en zona Carretera de Carmona. Inmueble rodeado de colegios, numerosos comercios, parada de bus etc. a 15 minutos de la estación de tren Santa Justa.  La vivienda es una 4º planta sin ascensor, totalmente REFORMADA. Consta de 60m2, cocina con lavadero, 2 dormitorios, 2 baños, salón y una amplia terraza. Vivienda con excelente ubicación. Ponemos a su disposición un asesor inmobiliario y financiero para informarle sobre los gastos de compraventa y de financiación que no están incluidos en el precio de venta. Nos encargaremos de todos los trámites necesarios para que pueda comprar su vivienda de la manera más cómoda posible, además, si desea conocer el valor de su vivienda, contáctenos y se la valoramos sin compromiso y sin coste. Le esperamos en Arango Inmobiliarios. Informamos a nuestros clientes que el precio de venta no incluye lo siguiente: Honorarios de la agencia inmobiliaria, Impuestos ( I. T. P, I. V. A o A. J. D, en su caso) ni otros gastos de la compraventa (gastos de Registro de la Propiedad, Notaría, Gestoría ni de posible Financiación). Documento D. I. A. a disposición del consumidor según Decreto 218/2005 Junta de Andalucía.",False,good,False,,2483.0,{'typology': 'flat'},"{'subtitle': 'Arroyo - Santa Justa, Sevilla', 'title': 'Piso'}",False,False,False,False,,{'groupDescription': 'Destacado'},False,False,False,4,True,Arroyo - Santa Justa,False,
1,103213874,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/33/b9/1182085094.jpg,VCADRI17112023,54,102000.0,chalet,sale,100.0,4,1,Calle Carlos Reylers,Sevilla,Sevilla,Cerro Amate,es,37.3703483,-5.9496259,False,https://www.idealista.com/inmueble/103213874/,3348,"SE VENDE MAGNÍFICA CASA A ESCASOS METROS DE LA PARADA DEL METRO COCHERAS. La casa cuenta con 100m2 construidos que se distribuyen en dos plantas con azotea transitable. En planta baja encontramos el salón, cocina, UN baño completo y UNA habitación, en la SEGUNDA planta encontramos TRES HABITACIONES, de las cuales, dos tienen un balcón. La casa también cuenta con patio y por este se accede a la azotea, tiene un amplio cuartillo ocupado como trastero La casa se encuentra en buen estado, la planta baja está REFORMADA DE FONTANERÍA Y ELECTRICIDAD. RODEADA DE COMERCIOS, FÁCIL ACCESO POR CALLE 8 DE MARZO Y PRUNA, BIEN UBICADA Y CONECTADA CON DOS ESTACIONES DE METRO Y PARADAS DE AUTOBÚS.  ¡SU PRECIO ES DE 98.000€, NO DUDES EN VENIR A VISITARLO! Visita nuestras reseñas en Google y podrás darte cuenta que somos una empresa 100% PROFESIONAL. No te pongas en manos de aprendices, ven a los profesionales. Además del departamento inmobiliario, en GRUPO AMC ponemos a su disposición nuestros servicios financieros: asesoramos y facilitamos todos los trámites a seguir en la compra-venta deseada, incluyendo el estudio en distintas entidades y tramitación del crédito hipotecario si lo desea. Consiguiendo las mejores condiciones del mercado actual con nuestro departamento financiero propio y gratuito para el comprador. Ficha D. I. A. (documento informativo abreviado) a disposición del cliente. Compre con nosotros y ¡olvídese de papeleos! El precio de venta no incluye los honorarios de la agencia, gastos de notario, ITP, registro, etc. Para ampliar la información o visitar la vivienda, no dude en llamarnos o acudir nuestra oficina en Afán de Ribera Nº70, local Sevilla.",True,good,False,,1020.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'La Plata, Sevilla', 'title': 'Chalet adosado en Calle Carlos Reylers'}",False,False,False,False,,,False,False,False,,,La Plata,,
2,103213796,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f9/44/ae/1182081202.jpg,VCCARLOS17112023,18,69900.0,flat,sale,71.0,3,1,Calle Vasco de Gama,Sevilla,Sevilla,Cerro Amate,es,37.3689047,-5.9463222,False,https://www.idealista.com/inmueble/103213796/,3681,"SE VENDE PISO EN LA ZONA DE LA PLATA POR 69.900€, JUNTO AL COLEGIO ADRIANO DEL VALLE. El piso cuenta con 71m2 construidos que se distribuyen en TRES habitaciones, UN baño, cocina independiente, salón-comedor con terraza y DOS trasteros de uso propio. Orientación este. Se trata de UN PRIMERO SIN ASCENSOR.  COMUNIDAD Y AGUA 35€ ¡NO DUDES EN VENIR A VISITARLO! Además del departamento inmobiliario, en GRUPO AMC ponemos a su disposición nuestros servicios financieros: asesoramos y facilitamos todos los trámites a seguir en la compra-venta deseada, incluyendo el estudio en distintas entidades y tramitación del crédito hipotecario si lo desea. Consiguiendo las mejores condiciones del mercado actual con nuestro departamento financiero propio y gratuito para el comprador. Ficha D. I. A. (documento informativo abreviado) a disposición del cliente. Compre con nosotros y ¡olvídese de papeleos! El precio de venta no incluye los honorarios de la agencia, gastos de notario, ITP, registro, etc. Para ampliar la información o visitar la vivienda, no dude en llamarnos o acudir nuestra oficina en Afán de Ribera Nº70, local Sevilla.",True,good,False,,985.0,{'typology': 'flat'},"{'subtitle': 'La Plata, Sevilla', 'title': 'Piso en Calle Vasco de Gama'}",False,False,False,False,,,False,False,False,1,True,La Plata,False,
3,103213696,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/69/94/1182077181.jpg,6184,16,164990.0,flat,sale,60.0,2,1,barrio Cerro del Águila,Sevilla,Sevilla,Cerro Amate,es,37.3742175,-5.9611466,False,https://www.idealista.com/inmueble/103213696/,2260,"El piso que estabas buscando en El Cerro del Águila.  Piso de 60 metros cuadrados en perfecto estado con salón-comedor, dos dormitorios, baño y cocina; y cuenta con trastero y azotea visitable. Muy luminoso, totalmente exterior con buenas vistas, tiene aparatos de aire acondicionado climatizador, paredes lisas, persianas nuevas, cocina amueblada con electrodomésticos, armarios empotrados, tarima flotante, puerta de seguridad y puertas de paso de madera, azotea visitable… El bloque de viviendas tiene la Inspección Técnica de Edificios pasada recientemente de forma favorable, y está rodeado de todo tipo de servicios y comercios, muy bien comunicado con varias líneas de autobús y a cinco minutos andando de la parada del Metro. Y el precio es precio final, desconfíe de la letra pequeña del final de los anuncios. Para ampliar la información o visitar la vivienda, no dude en llamarnos o acudir nuestra oficina en Avda. Gavilanes, 38 (junto a la farmacia). Y recuerde, con AGENCIA INMOBILIARIA GALLO, ¡COMPRE SIN PAGAR COMISIONES! Si necesita financiación consúltenos.",False,good,False,,2750.0,{'typology': 'flat'},"{'subtitle': 'Cerro del Águila, Sevilla', 'title': 'Piso'}",False,False,False,False,,,False,False,False,4,True,Cerro del Águila,True,
4,103213777,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/74/01/1182081473.jpg,17006901,24,950000.0,chalet,sale,442.0,5,5,Camas,Sevilla,Camas,,es,37.3863792,-6.0421475,False,https://www.idealista.com/inmueble/103213777/,5314,"¡ Espectacular chalet independiente en la Prestigiosa Urbanización de LAS CANTERAS! Le presentamos este espectacular chalet de diseño y recién reformado en el 2021, construido sobre una parcela de unos 1530 metros aproximadamente, en la Urbanización las CANTERAS, el cual esta vigilado 24 horas, con control de entrada y salida con vigilante en la garita. La prestigiosa urbanización esta próximo al IKEA, al centro comercial Airesur, los colegios Yago School y el Colegio Internacional Europa, además de estar rodeado de centros médicos, farmacias, supermercados, etc.. . El chalet esta distribuida en tres zonas: - En la planta baja nos encontramos un amplio recibidor, un dormitorio amplio con aseo, el gran salón a tres alturas con acceso a la zona jardín, la amplia cocina totalmente independiente con acceso al jardín y a un patio amplio con un lavadero. En la planta baja también encontramos un Apartamento independiente y completo ( con salón, cocina, un dormitorio y un cuarto de baño completo) para cualquier visita o bien para el personal de servicio. - En la planta de arriba tenemos tres grandes habitaciones con tres cuartos de baños completos tipo suite, a parte de tener uno de ellos una amplia terraza. El chalet tiene un extenso y cuidado jardín en la zona del exterior, a parte de contar en el interior con gimnasio, piscina climatizada, calefacción central, chimenea en el salón, etc.. . Venga y solicítenos una visita sin ningún tipo de compromiso.",False,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2149.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Camas', 'title': 'Casa independiente'}",False,False,False,False,"[{'name': 'villaType', 'text': 'Villa'}]",,False,False,False,,,,,
5,100285780,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/ca/a2/1076373047.jpg,Hacienda el Carmen,42,355000.0,chalet,sale,270.0,4,3,Hacienda la Cartuja,Sevilla,Tomares,Hacienda la Cartuja,es,37.3715852,-6.0382409,False,https://www.idealista.com/inmueble/100285780/,5221,"Magnifica casa en hacienda el Carmen, pareada de 4 habitaciones con opción a dos mas, se usan actualmente de almacenaje en el sótano de la vivienda, el cual tiene luz exterior y ventilación su espacio es de aproximadamente 100 metros, tres baños, salón comedor con chimenea y salidas al patio, salita, cocina office, magníficos patios, visitar sin compromiso.",True,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1315.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Hacienda la Cartuja, Tomares', 'title': 'Chalet pareado'}",False,False,False,False,,,False,False,False,,,,,
6,103213301,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/22/97/a5/1182061850.jpg,,8,98800.0,flat,sale,95.0,3,2,Calle LA CORCHUELA,Sevilla,Dos Hermanas,Centro - Doña Mercedes,es,37.2734266,-5.9172913,False,https://www.idealista.com/inmueble/103213301/,13762,"Piso VPO en venta en la localidad de Dos Hermanas. Con una superficie de 95m2, este inmueble cuenta con un recibidor que da paso a un amplio salón-comedor. La cocina se encuentra sin amueblar, pero dispone de lavadero independiente. Además, cuenta con tres dormitorios y dos baños completos. El precio incluye una plaza de aparcamiento. Se encuentra en la primera planta y cuenta con ascensor. Existe la posibilidad de financiación al 100% y no tiene honorarios para el comprador. Se recomienda visitar este inmueble.",False,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1040.0,{'typology': 'flat'},"{'subtitle': 'Centro - Doña Mercedes, Dos Hermanas', 'title': 'Piso en Calle La Corchuela'}",False,False,False,False,,,False,False,False,1,True,,True,
7,103213194,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/4b/68/1182057524.jpg,,30,264999.0,chalet,sale,116.0,3,3,Londres,Sevilla,Montequinto,Cerros de Montequinto,es,37.3343458,-5.9223281,False,https://www.idealista.com/inmueble/103213194/,7797,"¡R E B A J A D O! A la venta esta fantástica casa situada en la calle Londres. Una de las mejores urbanizaciones de Montequinto. La vivienda cuenta con 3 dormitorios y 3 baños (1 de ellos aseo- todos reformados). 2 plantas. Es muy luminosa y cuenta con patio delantero y trastero, los cuales permiten contar con un entorno más tranquilo y familiar (realizar barbacoas, cumpleaños, etc). Cuenta con placas solares y aire acondicionado en todas las habitaciones. No le falta un solo detalle, ya que además de estar completamente reformada se encuentra rodeada de comercios, escuelas, parques y mucho más.  ¡Garaje y piscina comunitaria! NO DUDES EN CONCERTAR UNA VISITA ¡ TE ENCANTARÁ! *Honorarios y gastos de intermediación no incluidos en el precio*.",False,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2284.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Cerros de Montequinto, Montequinto', 'title': 'Chalet adosado en Londres'}",False,False,False,False,,,False,False,False,,,,,
8,103213019,,FP188194,0,1500000.0,chalet,sale,816.0,5,7,Avenida de los Sauces,Sevilla,Bormujos,Centro,es,37.3711065,-6.0684412,False,https://www.idealista.com/inmueble/103213019/,7815,"NO COBRAMOS COMISIÓN AL COMPRADOR    ESPECIALIZADOS EN COLABORACIÓN INTERNACIONAL En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. . Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontraras 4.000 oportunidades más.",False,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1838.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Centro, Bormujos', 'title': 'Casa independiente en Avenida de los Sauces'}",False,False,False,False,"[{'name': 'luxuryType', 'text': 'Lujo'}, {'name': 'villaType', 'text': 'Villa'}]",,False,False,False,,,,,
9,103212988,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/95/15/830613562.jpg,px03430,15,136000.0,flat,sale,83.0,3,2,Calle Bangkok,Sevilla,Sevilla,Sevilla este,es,37.4080645,-5.9155017,False,https://www.idealista.com/inmueble/103212988/,6365,"Proxxima Inmobiliaria vende piso de RENTA LIBRE en pleno barrio de S. Este. Distribuido en salón comedor, cocina, 2 wc y 3 dormitorios. La vivienda es totalmente exterior.     Lo que hace realmente atractivo al inmueble es la tranquilidad y el confort que nos aporta una vivienda llena de luminosidad y paz con zonas amplias y abiertas.    Ubicado en la zona asiática, calle Sendai, cerca de la Avda. de Emilio Lemos. con muy buena combinación de transporte público como autobuses, taxi, sevici, etc. Cerca de comercios y de colegios.     La vivienda cuenta con garaje subterráneo incluido en precio.    Llámenos, envíenos un correo o entre en nuestra web.. . Proxxima inmobiliaria, siempre ahí para ti.",False,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1639.0,{'typology': 'flat'},"{'subtitle': 'Emilio Lemos, Sevilla', 'title': 'Piso en Calle Bangkok'}",False,False,False,False,,,False,False,False,3,True,Emilio Lemos,True,
10,103212904,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/16/2c/1182049792.jpg,,22,82000.0,flat,sale,62.0,2,1,barrio San Pablo,Sevilla,Sevilla,San Pablo,es,37.4004625,-5.9621303,False,https://www.idealista.com/inmueble/103212904/,2380,"¡Atención inversores y compradores! Les presentamos este encantador piso ubicado en el Barrio D, Polígono San Pablo. Con una superficie de 62 m2, esta propiedad es ideal para aquellos que buscan una inversión segura y rentable.  Este piso se encuentra en planta baja, lo que lo convierte en una opción perfecta para aquellos que buscan comodidad y accesibilidad. Además, su distribución consta de 2 dormitorios (antes 3), salón comedor, cocina independiente y baño completo, lo que lo convierte en un hogar acogedor y funcional.  La propiedad es exterior, lo que permite la entrada de luz natural y una ventilación adecuada. Cuenta con servicios cercanos de todo tipo, desde comercios hasta transporte urbano bien conectado con la ciudad.  Disponible un asesor inmobiliario y financiero para asesorarle en todo lo que necesite. Se informará sobre los gastos de compra-venta y financiación para que pueda tomar una decisión informada.  El precio no incluye impuestos, gastos notariales o registrales, honorarios de agencia ni gestión hipotecaria. ¡No pierda la oportunidad de visitar esta propiedad! ¡Contáctenos ahora!  Recuerde que este piso se encuentra en la planta baja y no cuenta con ascensor, lo que lo hace una opción perfecta para aquellos que buscan comodidad y accesibilidad. ¡No pierda la oportunidad de visitar esta propiedad! ¡Contáctenos ahora!",True,good,False,,1323.0,{'typology': 'flat'},"{'subtitle': 'San Pablo, Sevilla', 'title': 'Piso'}",False,False,False,False,,{'groupDescription': 'Destacado'},False,False,False,bj,True,San Pablo,False,
